uid,age,birthday,country,region,genderSlider,genderLabel,lifeExpectancy,weeksLived,weeksRemaining,weeksTotal,percentLived,phaseTemplate,phaseCount,phases
4KiYbIT9oh7qqkJBuLt2Lidi7yeC,26,28.05.2000,Saudi Arabia,Asia,0,Male,77,1351,2653,4004,33.7,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
WqfmBMXKlBRgxShA6Dj0Nyx3ibMh,20,13.01.2006,Morocco,Africa,0,Male,74,1057,2791,3848,27.5,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
THq2qlRdQ1vtqSiKgo0GB4CiC8xT,16,19.10.2010,South Korea,Asia,0,Male,80,809,3351,4160,19.4,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
YMPRHgl5aVDcExJ72UK9Af26kCHr,21,18.09.2005,Thailand,Asia,0,Male,73,1074,2722,3796,28.3,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
WTGZH8tBXiWbFyhKksnW2TeKkjlv,49,21.06.1977,Indonesia,Asia,0,Male,69,2548,1040,3588,71.0,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
Nk2skzKpla0kk5fJkaaRzkRcza43,38,26.12.1988,Russia,Europe,6,Non-binary / Other,72,1947,1797,3744,52.0,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
eZOboeTfnwmMisCfKxac75iEcyy5,53,14.06.1973,Sudan,Africa,0,Male,65,2757,623,3380,81.6,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
ynG6aJokqfZO1Pm1mza6MrfAimgv,23,14.08.2003,Romania,Europe,9,Female,79,1183,2925,4108,28.8,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
Oyw63UAQWLl8Y2YD1gIbf0MJkRck,41,06.08.1985,United Kingdom,Europe,0,Male,79,2124,1984,4108,51.7,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
kqAumZJBVawsHUxVzJrCmARda7Ko,33,03.05.1993,Mexico,North America,2,Non-binary / Other,74,1720,2128,3848,44.7,Early retirement,5,Childhood (0–6); Education (6–22); Career (22–45); Early Retirement (45–70); Senior (70–90)
kyrtKaXKnHqAs0NTsC7GrCyxHBO1,56,24.08.1970,Turkey,Asia,9,Female,81,2904,1308,4212,68.9,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
yoIY7eO2fxGLcdC5k0aGuROZxroz,42,05.08.1984,Turkey,Asia,0,Male,76,2176,1776,3952,55.1,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
qAFnyNPbzR3h5llz14NWMVCOAnVP,18,23.04.2008,Uganda,Africa,0,Male,63,939,2337,3276,28.7,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
sYRR1FDyTt9ubPsiZRdOIVVHySby,76,19.04.1950,South Korea,Asia,0,Male,80,3966,194,4160,95.3,Minimalist,2,Growing Up (0–25); Adult Life (25–85)
5P2D6JkZ0e9Y5EIzu2mXCC4aAZLk,20,25.07.2006,China,Asia,0,Male,75,1030,2870,3900,26.4,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
QP8fV7s9LbrWLzbxlMYBaqLk9o4U,29,23.12.1997,Morocco,Africa,0,Male,74,1478,2370,3848,38.4,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
2QTCHzF5xxNPQvOJU3dx02KSi0Fu,67,23.01.1959,Egypt,Africa,9,Female,75,3508,392,3900,89.9,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
LjNc2mFHG37ejjk6IOVZ0u6ObjFJ,18,16.02.2008,China,Asia,2,Non-binary / Other,76,948,3004,3952,24.0,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
fza6QS2xgXziIG0ohdUk5m3qquKN,57,15.11.1969,Ghana,Africa,8,Non-binary / Other,66,2944,488,3432,85.8,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
3faUY5ik2nKK6jnwaIqBZ5dLOBiU,49,27.11.1977,China,Asia,0,Male,75,2525,1375,3900,64.7,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
wRAFeHBw6Q82Zq2FjvSCEGrSz97o,70,10.12.1956,Czech Republic,Europe,0,Male,76,3619,333,3952,91.6,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
GrextY81PkU6lGl7Ihxy76JzlvLK,45,25.10.1981,Argentina,South America,0,Male,73,2321,1475,3796,61.1,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
L6HnUT1yFSBl4AspGd6Y3YfmGlVf,68,19.03.1958,Ukraine,Europe,9,Female,76,3553,399,3952,89.9,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
sOOCy0S67sOocr6esbGJt30DcLAu,17,29.01.2009,Yemen,Asia,0,Male,64,898,2430,3328,27.0,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
4u8OdluoJEALXMq4y4J8W58c9wH2,63,23.11.1963,Pakistan,Asia,0,Male,67,3256,228,3484,93.5,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
Mz6AuDUOT7s0tXtpSt7ODM0gdEmk,31,30.11.1995,Bangladesh,Asia,9,Female,75,1585,2315,3900,40.6,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
JP7juMZLemEncsls9rBIaqAB7zhn,19,14.04.2007,Iraq,Asia,9,Female,74,992,2856,3848,25.8,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
tWLWN8Q08fR7kHvqx8cYIvavUTYt,16,27.12.2010,Vietnam,Asia,9,Female,79,799,3309,4108,19.4,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
P5cEDdapZat3hrbVLWHlXbmxVVTc,66,12.11.1960,Sweden,Europe,0,Male,81,3414,798,4212,81.1,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
r8UOHayjRf3rBL1Svzm5LDqb43V0,85,13.09.1941,Japan,Asia,9,Female,87,4414,110,4524,97.6,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
ck8SLMHSQ2rnfQ4YxfHIIvXoOgOc,54,16.09.1972,Iraq,Asia,5,Non-binary / Other,72,2796,948,3744,74.7,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
o4QD7wrDRW1QQiNmBdyeMvpq2Eyz,59,05.03.1967,Yemen,Asia,9,Female,68,3085,451,3536,87.2,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
5w8ixTsiEIBnyyuYycyAacT3fNqa,36,25.12.1990,Turkey,Asia,0,Male,76,1843,2109,3952,46.6,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
9dTNiiLvQVCxCLogOlydSAi7vYEs,29,02.10.1997,Kenya,Africa,0,Male,65,1489,1891,3380,44.1,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
ILQ5nfINhHyNGr0ru8jkXxhMdRxo,33,11.01.1993,France,Europe,9,Female,85,1736,2684,4420,39.3,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
baBNU3ziv9wwe7QeoT6AYtdGJxls,69,10.03.1957,Spain,Europe,0,Male,80,3606,554,4160,86.7,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
R8TwgYR9CdSh5eNGJy760znu2Imt,55,19.08.1971,China,Asia,9,Female,80,2852,1308,4160,68.6,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
7xDV89R0Xfq1XglbwEn0iRRnQn9z,58,15.09.1968,Nepal,Asia,0,Male,70,3005,635,3640,82.6,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
kyX7x1OqB4MRnHuiiQbfQaAlVkri,51,11.03.1975,DR Congo,Africa,0,Male,59,2667,401,3068,86.9,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
3aPutf0Qhy4BBQMm7haZW9njVAMW,20,19.10.2006,Uzbekistan,Asia,4,Non-binary / Other,73,1017,2779,3796,26.8,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
e2F77ysD5BmwoXutMXirTcDRTiEb,45,07.08.1981,United States,North America,4,Non-binary / Other,76,2332,1620,3952,59.0,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
Ax50Aj0pzXPw0Yz7qzeJqKOmGnKV,39,06.09.1987,Nigeria,Africa,1,Non-binary / Other,55,2015,845,2860,70.5,Minimalist,2,Growing Up (0–25); Adult Life (25–85)
9Wp4FcT3YarRPiz2shU8pxijHR2X,69,23.09.1957,Pakistan,Asia,9,Female,69,3578,10,3588,99.7,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
5obRlBT92ilKG46sZ5kyCFE0WG4h,22,20.06.2004,Bangladesh,Asia,9,Female,75,1139,2761,3900,29.2,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
H0eGxeTRpNyC8L88yUuABqWx2H81,57,02.08.1969,Indonesia,Asia,9,Female,73,2959,837,3796,78.0,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
0d2zxigu3TQzrE56tUwEg7pAadGu,28,26.07.1998,Thailand,Asia,2,Non-binary / Other,74,1447,2401,3848,37.6,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
expgkpseFL5aXZmzHAFotDcdbpm2,32,22.05.1994,Singapore,Asia,0,Male,81,1665,2547,4212,39.5,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
dcRTHTn8WreqJKAeLK1432iq9Igw,25,17.04.2001,Ethiopia,Africa,9,Female,70,1305,2335,3640,35.9,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
mUxQsF8JENnpbuZVcOAkMqOYcof4,35,30.06.1991,Nepal,Asia,5,Non-binary / Other,71,1816,1876,3692,49.2,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
2D0joIBCrBww6Oe3T9QSmFUiLWGy,37,09.09.1989,Myanmar,Asia,9,Female,70,1910,1730,3640,52.5,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
On8ATwISUkAD5n0BRxlKONQx8G3V,29,14.10.1997,Japan,Asia,9,Female,87,1488,3036,4524,32.9,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
wvtMKbAjiSnDBFJ82oQJcYVAZ2SM,34,29.03.1992,Indonesia,Asia,5,Non-binary / Other,71,1777,1915,3692,48.1,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
BuqMBEtKeY1HQ0UCeKtLIsFLSyzI,51,26.05.1975,Indonesia,Asia,9,Female,73,2656,1140,3796,70.0,Simple 3-phase,3,Youth (0–18); Adulthood (18–65); Senior (65–90)
17QyjKQl6WLNuf2HjJWGxOVFiYOE,72,07.07.1954,Italy,Europe,7,Non-binary / Other,84,3746,622,4368,85.8,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
cKnWKiI3n4F5Bs35ptAuFzGTn8uQ,64,02.10.1962,United States,North America,0,Male,74,3316,532,3848,86.2,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
0O2guNQVB4wNGMPTGSrcwFm8ttDd,31,04.12.1995,Afghanistan,Asia,4,Non-binary / Other,63,1585,1691,3276,48.4,Early retirement,5,Childhood (0–6); Education (6–22); Career (22–45); Early Retirement (45–70); Senior (70–90)
0mHBuUYWLUKB2MH2iNsWqAszDYbV,25,21.04.2001,United States,North America,0,Male,74,1304,2544,3848,33.9,Creative / Artist,5,Childhood (0–6); Education (6–20); Emerging (20–35); Established (35–60); Legacy (60–85)
A6MDVFmhKEC4LRjBgyIUSiZuwRsk,70,27.05.1956,Colombia,South America,9,Female,80,3647,513,4160,87.7,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
TevTHKXbCmsxDpkhUJHO5ET5LABu,35,13.02.1991,Sri Lanka,Asia,0,Male,73,1836,1960,3796,48.4,Military,5,Childhood (0–6); School (6–18); Military Service (18–38); Civilian Career (38–62); Retirement (62–85)
JeZr9oVZPx3RpIRYrThY1HrNom5Y,25,22.09.2001,United States,North America,9,Female,80,1282,2878,4160,30.8,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
OxYh3zChU9z7a9U4rY5i0hQ8qKc3,38,01.12.1988,India,Asia,9,Female,71,1950,1742,3692,52.8,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
EMbDCejsYhsMnWvC04At1xdIpUxe,43,08.09.1983,China,Asia,1,Non-binary / Other,75,2223,1677,3900,57.0,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
NwUNEB0qfLb584HalXvT8ZWqrQ2y,63,13.11.1963,Morocco,Africa,9,Female,78,3258,798,4056,80.3,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
DoopwxTfQsZjfqWCGKtd2aatpEAf,50,19.04.1976,Brazil,South America,6,Non-binary / Other,77,2609,1395,4004,65.2,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
SH7fmffeoDzN6aXeCcPNtsuCdNOa,63,02.09.1963,China,Asia,9,Female,80,3268,892,4160,78.6,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
e6lUacld7AuO64buZkTfWbzctpTJ,41,30.04.1985,Turkey,Asia,9,Female,81,2138,2074,4212,50.8,Creative / Artist,5,Childhood (0–6); Education (6–20); Emerging (20–35); Established (35–60); Legacy (60–85)
0Gh0rbt1Klkxib7TU0hmHmJlNwG7,41,29.07.1985,Afghanistan,Asia,9,Female,65,2125,1255,3380,62.9,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
ZzrhsFsXLAaqFAqUTKwBCPM1pPIM,31,20.12.1995,Brazil,South America,0,Male,73,1583,2213,3796,41.7,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
fQ98zYIeE37wpNd4zgD9nzKwrB9q,30,13.06.1996,China,Asia,4,Non-binary / Other,77,1557,2447,4004,38.9,Military,5,Childhood (0–6); School (6–18); Military Service (18–38); Civilian Career (38–62); Retirement (62–85)
IRRzV2J3Ujm4Uy5jgDjCN56UHnq6,36,08.11.1990,Russia,Europe,1,Non-binary / Other,67,1849,1635,3484,53.1,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
JzgTjJKoL3HOzvn6fyWORfpEmidQ,48,14.12.1978,Ethiopia,Africa,7,Non-binary / Other,69,2470,1118,3588,68.8,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
ADISIiTJh88ymVWBlNZU9NyRvz4l,76,09.02.1950,Russia,Europe,9,Female,76,3975,0,3952,100.6,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
ayJFP9gNRxsCMBPz3nuLc7gvVbyS,53,21.10.1973,Brazil,South America,0,Male,73,2739,1057,3796,72.2,Healthcare,6,Childhood (0–6); School (6–18); University (18–24); Residency (24–30); Career (30–65); Retirement (65–90)
mo8n4zDX7qXrZHQfdeALc94fy8JS,53,25.01.1973,Mexico,North America,0,Male,73,2777,1019,3796,73.2,Early retirement,5,Childhood (0–6); Education (6–22); Career (22–45); Early Retirement (45–70); Senior (70–90)
3k4jI205zHc72Lpi7Vp35sqjdted,17,28.01.2009,Pakistan,Asia,0,Male,67,899,2585,3484,25.8,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
KmHduD12Xh2WgQ5Y9sC1k5IOrh0C,22,27.08.2004,Iran,Asia,9,Female,78,1129,2927,4056,27.8,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
L8DFEsALoWe4EMg9hJrpjv2eo5nd,47,03.12.1979,Nigeria,Africa,0,Male,55,2420,440,2860,84.6,Early retirement,5,Childhood (0–6); Education (6–22); Career (22–45); Early Retirement (45–70); Senior (70–90)
HYu9kOT3aNrSeRKLMG4wyrJ6ndwK,58,13.03.1968,Myanmar,Asia,1,Non-binary / Other,65,3032,348,3380,89.7,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
4mwF20lNfjzVwwq2DPf1Or0aYF7A,43,12.08.1983,Nigeria,Africa,9,Female,57,2227,737,2964,75.1,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
ga88zHdq8VEHazlSh1Oiijkjaruj,60,15.09.1966,China,Asia,0,Male,75,3109,791,3900,79.7,Early retirement,5,Childhood (0–6); Education (6–22); Career (22–45); Early Retirement (45–70); Senior (70–90)
cUqLhxWR6vb0Wm765kNK5a5rN6wE,54,01.01.1972,China,Asia,9,Female,80,2833,1327,4160,68.1,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
5be3gr16peuVWF45qDzCTMIkNP5n,75,08.09.1951,Vietnam,Asia,9,Female,79,3893,215,4108,94.8,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
b9CKhjnOSSp4oSKaYI74WKsVHrJT,47,21.09.1979,India,Asia,9,Female,71,2430,1262,3692,65.8,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
s3GXAxTyAoCqBcyiz5zIs3dwNFmS,71,21.10.1955,Sweden,Europe,9,Female,84,3678,690,4368,84.2,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
VE4u2arlU3ksabeRtSv6ygHtr75x,66,09.05.1960,Netherlands,Europe,0,Male,80,3441,719,4160,82.7,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
wd9nOMuLw50tHYGor4iAl2MfjE6L,64,06.01.1962,Sweden,Europe,8,Non-binary / Other,83,3354,962,4316,77.7,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
V4wokzLD9anhwcn0KFsWYajzPdJN,21,15.07.2005,Sudan,Africa,0,Male,65,1083,2297,3380,32.0,Family-focused,6,Childhood (0–6); School (6–18); Young Adult (18–30); Family Years (30–55); Empty Nest (55–70); Senior (70–90)
ddbROAxlvSPRdTvLaB9YiaXvXnUf,78,16.10.1948,China,Asia,9,Female,80,4044,116,4160,97.2,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
urTZBWhsUmM45P8AAAdkD3zhWjfR,45,25.09.1981,India,Asia,9,Female,71,2325,1367,3692,63.0,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
MjpPyMQBxZNmpjQhwj1xNSOwnEf0,68,03.11.1958,France,Europe,6,Non-binary / Other,83,3520,796,4316,81.6,Creative / Artist,5,Childhood (0–6); Education (6–20); Emerging (20–35); Established (35–60); Legacy (60–85)
Cu4JH4jpRmqvOFxLhD7SgOmQzJ2v,18,31.01.2008,Nepal,Asia,0,Male,70,950,2690,3640,26.1,Early retirement,5,Childhood (0–6); Education (6–22); Career (22–45); Early Retirement (45–70); Senior (70–90)
PbyvRylBXn3dilr6nYp6wy5xDzGF,18,04.02.2008,China,Asia,5,Non-binary / Other,77,950,3054,4004,23.7,Early retirement,5,Childhood (0–6); Education (6–22); Career (22–45); Early Retirement (45–70); Senior (70–90)
ZbziaziJuHugYdAhBzELotbBWp21,33,10.10.1993,Morocco,Africa,0,Male,74,1697,2151,3848,44.1,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
xajm3C9Q0PRrvEJ1ihGRdboLisI0,35,28.07.1991,Bangladesh,Asia,9,Female,75,1812,2088,3900,46.5,Early retirement,5,Childhood (0–6); Education (6–22); Career (22–45); Early Retirement (45–70); Senior (70–90)
2Q5Rqd5EVByzni18Gmg92Zb6d3Ps,47,15.04.1979,United States,North America,9,Female,80,2453,1707,4160,59.0,Academic / PhD,7,Childhood (0–6); School (6–18); Bachelor's (18–21); Master's (21–23); PhD (23–28); Academic Career (28–65); Retirement (65–90)
HmUABJbWk8HzSNRx0Np432Lb94rS,68,25.05.1958,United States,North America,0,Male,74,3543,305,3848,92.1,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
145xZ82e3sgv3S3NHd7TJUTrNddp,34,20.05.1992,Australia,Oceania,9,Female,85,1770,2650,4420,40.0,No university,4,Childhood (0–6); School (6–18); Career (18–65); Senior (65–90)
ZlNgFnttFmMa5Gtrg0Bqf5c3WOzL,48,03.06.1978,Hungary,Europe,0,Male,72,2498,1246,3744,66.7,Entrepreneur,5,Childhood (0–6); School (6–18); Startup Years (18–30); Growth Phase (30–55); Legacy (55–85)
fw5AX8gJDZBJSmmzDctb8HxpNevu,29,23.08.1997,Pakistan,Asia,9,Female,69,1495,2093,3588,41.7,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
JKVkjyiDWDIeuY5AE1a2mjFm3CDx,31,08.06.1995,Peru,South America,6,Non-binary / Other,77,1610,2394,4004,40.2,Adventurer,5,Childhood (0–6); School (6–18); Exploration (18–25); Settled Career (25–60); Senior (60–90)
xTdt2wsgoXCl4HID20NVn106XD56,30,11.05.1996,Mozambique,Africa,9,Female,63,1562,1714,3276,47.7,App defaults,5,Childhood (0–6); School (6–18); University (18–23); Career (23–65); Senior (65–90)
